,names,n
554,"('ALBURQUENQUE', 'CISTERNAS')",1
555,"('ALBURQUENQUE', 'CORTES')",1
556,"('ALBURQUENQUE', 'GARCIA')",1
557,"('ALBURQUENQUE', 'HONORES')",1
558,"('ALBURQUENQUE', 'MAYA')",1
559,"('ALBURQUENQUE', 'RODRIGUEZ')",2
560,"('ALCAIDE', 'OLIVARES')",1
561,"('ALCAINO', 'BARRERA')",1
562,"('ALCAINO', 'MORALES')",1
563,"('ALCALDE', 'ALTAMIRANO')",1
564,"('ALCALDE', 'ALVINA')",1
565,"('ALCAYAGA', 'ACUNA')",1
566,"('ALCAYAGA', 'ALCAYAGA')",7
567,"('ALCAYAGA', 'ALVAREZ')",1
568,"('ALCAYAGA', 'ARAYA')",2
569,"('ALCAYAGA', 'AREYTE')",1
570,"('ALCAYAGA', 'AVILES')",1
571,"('ALCAYAGA', 'BASAY')",1
572,"('ALCAYAGA', 'BUGUENO')",2
573,"('ALCAYAGA', 'CARVAJAL')",1
574,"('ALCAYAGA', 'CHANAMPA')",2
575,"('ALCAYAGA', 'CORTES')",2
576,"('ALCAYAGA', 'GALLEGUILLOS')",3
577,"('ALCAYAGA', 'GUERRA')",1
578,"('ALCAYAGA', 'HENRIQUEZ')",1
579,"('ALCAYAGA', 'HERNANDEZ')",1
580,"('ALCAYAGA', 'IRARRAZABAL')",1
581,"('ALCAYAGA', 'JOFRE')",1
582,"('ALCAYAGA', 'MALEBRAN')",1
583,"('ALCAYAGA', 'MIRANDA')",2
584,"('ALCAYAGA', 'MONROY')",1
585,"('ALCAYAGA', 'MORALES')",1
586,"('ALCAYAGA', 'NUNEZ')",1
587,"('ALCAYAGA', 'OLIVARES')",5
588,"('ALCAYAGA', 'PASTEN')",3
589,"('ALCAYAGA', 'PIZARRO')",2
590,"('ALCAYAGA', 'RAMIREZ')",2
591,"('ALCAYAGA', 'RIVERA')",4
592,"('ALCAYAGA', 'ROJAS')",3
593,"('ALCAYAGA', 'SANTIBANEZ')",1
594,"('ALCAYAGA', 'TAPIA')",2
595,"('ALCAYAGA', 'TEJADA')",1
596,"('ALCAYAGA', 'TORO')",1
597,"('ALCAYAGA', 'VARGAS')",1
598,"('ALCAYAGA', 'VELIZ')",1
599,"('ALCAYAGA', 'VOLTA')",1
600,"('ALCAYAGA', 'ZAVALA')",1
601,"('ALCAYAGA', 'ZUMARAN')",1
602,"('ALCIVAR', 'GILER')",2
603,"('ALCON', 'SAEZ')",1
604,"('ALCONZ', 'CANQUI')",1
605,"('ALCOTA', 'GARCIA')",1
606,"('ALCOTA', 'MALDONADO')",1
607,"('ALCOTA', 'OVANDO')",1
608,"('ALCOTA', 'PAREDES')",1
609,"('ALCOTA', 'YANEZ')",1
610,"('ALDANA', 'LANDEROS')",1
611,"('ALDANA', 'SOLAR')",1
612,"('ALDANA', 'VEAS')",2
613,"('ALDAY', 'ALDAY')",3
614,"('ALDAY', 'GARCIA')",1
615,"('ALDAY', 'LOPEZ')",1
