,names,n
567,"('AHUMADA', 'DONOSO')",1
568,"('AHUMADA', 'FARIAS')",1
569,"('AHUMADA', 'FILGUEIRA')",1
570,"('AHUMADA', 'GARCIA')",1
571,"('AHUMADA', 'SANTIBANEZ')",1
572,"('AILLANIR', 'FLORES')",1
573,"('AILLAPAN', 'CURAMIL')",1
574,"('AILLAPAN', 'GONZALEZ')",2
575,"('AILLAPAN', 'LIENQUEO')",1
576,"('AILLAPAN', 'MARILEO')",1
577,"('AILLAPAN', 'SANHUEZA')",2
578,"('AILLAPAN', 'TREUMUN')",2
579,"('AILLAPAN', 'VALLEJO')",1
580,"('AILLAPAN', 'VALLEJOS')",1
581,"('AILLAPAN', 'ZURITA')",1
582,"('AILLAPI', 'ARIAS')",1
583,"('AINSLIE', 'MATA')",2
584,"('AITKEN', 'CAMERATTI')",1
585,"('ALABARCE', 'EGANA')",1
586,"('ALAMOS', 'OBREQUE')",1
587,"('ALAMOS', 'SOTO')",1
588,"('ALANANCO', 'PAZ')",1
589,"('ALANIS', 'ALVAREZ')",1
590,"('ALARCON', 'ACUNA')",1
591,"('ALARCON', 'AGUILERA')",1
592,"('ALARCON', 'ALARCON')",7
593,"('ALARCON', 'ALVAREZ')",2
594,"('ALARCON', 'ANTIL')",1
595,"('ALARCON', 'APABLAZA')",2
596,"('ALARCON', 'ARANEDA')",2
597,"('ALARCON', 'ARAVENA')",2
598,"('ALARCON', 'ARTEAGA')",1
599,"('ALARCON', 'BAHAMONDES')",1
600,"('ALARCON', 'BRAVO')",1
601,"('ALARCON', 'CANCINO')",1
602,"('ALARCON', 'CANDIA')",1
603,"('ALARCON', 'CANUTA')",1
604,"('ALARCON', 'CARCAMO')",2
605,"('ALARCON', 'CASTILLO')",3
606,"('ALARCON', 'CASTRO')",3
607,"('ALARCON', 'CERDA')",1
608,"('ALARCON', 'CHAVEZ')",3
609,"('ALARCON', 'CID')",4
610,"('ALARCON', 'CONTRERAS')",1
611,"('ALARCON', 'CORDOVA')",1
